Title,DOI,URL
Increased synapsin expression and neurite sprouting in lamprey brain after spinal cord injury,10.1016/j.expneurol.2011.02.003,NA
Structure and formation of ant transportation networks,10.1098/rsif.2010.0612,https://europepmc.org/articles/pmc3140716?pdf=render
Irrational decision-making in an amoeboid organism: transitivity and context-dependent preferences,10.1098/rspb.2010.1045,https://royalsocietypublishing.org/doi/pdf/10.1098/rspb.2010.1045
Modelling cell lineage using a meta-Boolean tree model with a relation to gene regulatory networks,S0022-5193(10)00531-X 10.1016/j.jtbi.2010.10.003,https://liu.diva-portal.org/smash/get/diva2:379166/FULLTEXT01
Skeletal myotube integration with planar microelectrode arrays in vitro for spatially selective recording and stimulation: a comparison of neuronal and myotube extracellular action potentials,10.1002/btpr.609,https://europepmc.org/articles/pmc4557870?pdf=render
The H(+) vacuolar ATPase maintains neural stem cells in the developing mouse cortex,10.1089/scd.2010.0484,https://europepmc.org/articles/pmc3128780?pdf=render
"Pattern, growth, and control",10.1016/j.cell.2011.03.009,http://www.cell.com/article/S0092867411002467/pdf
An analogy between the evolution of drug resistance in bacterial communities and malignant tissues,10.1038/nrc3039,https://escholarship.org/content/qt0wf327bs/qt0wf327bs.pdf?t=r7i6gc
Cause and effect in biology revisited: is Mayr's proximate-ultimate dichotomy still useful?,10.1126/science.1210879,NA
Chemical informatics and target identification in a zebrafish phenotypic screen,10.1038/nchembio.732,https://europepmc.org/articles/pmc3262069?pdf=render
Controlling the activity of a phosphatase and tensin homolog (PTEN) by membrane potential,10.1074/jbc.m110.201749,http://www.jbc.org/article/S0021925820512350/pdf
Romiplostim,10.1007/978-1-4419-7073-2_16,NA
The self-organizing fractal theory as a universal discovery method: the phenomenon of life,10.1186/1742-4682-8-4,https://tbiomed.biomedcentral.com/counter/pdf/10.1186/1742-4682-8-4
The aneurogenic limb identifies developmental cell interactions underlying vertebrate limb regeneration,10.1073/pnas.1108472108,https://www.pnas.org/content/pnas/108/33/13588.full.pdf
The role of electrical signals in murine corneal wound re-epithelialization,10.1002/jcp.22488,https://europepmc.org/articles/pmc3060306?pdf=render
Stimulatory effect of antidepressant drug pretreatment on progression of B16F10 melanoma in high-active male and female C57BL/6J mice,10.1016/j.jneuroim.2011.09.006,NA
Interactive robots in experimental biology,10.1016/j.tree.2011.03.015,https://uwe-repository.worktribe.com/preview/961338/InteractiveRobots_Kraus_Winfield_Deneubourg_finalrevision.pdf
Electrical spiking in Escherichia coli probed with a fluorescent voltage-indicating protein,10.1126/science.1204763,NA
The challenges and scope of theoretical biology,10.1016/j.jtbi.2011.01.051,NA
Least-action perihelion precession,Doi 10.1111/J.1365-2966.2011.19364.X,https://academic.oup.com/mnras/article-pdf/417/3/1742/3794382/mnras0417-1742.pdf
Using the zebrafish photomotor response for psychotropic drug screening,10.1016/B978-0-12-381320-6.00022-9,https://europepmc.org/articles/pmc3635141?pdf=render
A new chapter in the field of memory: adult hippocampal neurogenesis,10.1111/j.1460-9568.2011.07609.x,NA
A test for consciousness,10.1126/science.346.6209.531,https://www.science.org/doi/pdf/10.1126/science.346.6209.531?download=true
Dynamics of intracellular information decoding,10.1088/1478-3975/8/5/055007,NA
Inhibition of G protein-activated inwardly rectifying K+ channels by different classes of antidepressants,10.1371/journal.pone.0028208,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0028208&type=printable
The death domain kinase RIP1 links the immunoregulatory CD40 receptor to apoptotic signaling in carcinomas,10.1083/jcb.201003087,https://rupress.org/jcb/article-pdf/192/3/391/1349396/jcb_201003087.pdf
Acetylcholine and attention,10.1016/j.bbr.2010.11.033,https://cris.maastrichtuniversity.nl/files/76031266/Sambeth_2011_Acetylcholine_and_attention.pdf
Long-term outcome following selective serotonin reuptake inhibitor induced neonatal abstinence syndrome,10.1038/jp.2010.211,https://www.nature.com/articles/jp2010211.pdf
Breast cancer predisposition and brain hemispheric laterality specification likely share a common genetic cause,10.3233/BD-2010-0318,https://europepmc.org/articles/pmc6959526?pdf=render
The eye as an organizer of craniofacial development,10.1002/dvg.20716,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/dvg.20716
Voltage-gated sodium channel Nav1.7 maintains the membrane potential and regulates the activation and chemokine-induced migration of a monocyte-derived dendritic cell subset,10.4049/jimmunol.1003345,http://www.jimmunol.org/content/jimmunol/187/3/1273.full.pdf
Engineering biosynthetic excitable tissues from unexcitable cells for electrophysiological and cell therapy studies,10.1038/ncomms1302,https://www.nature.com/articles/ncomms1302.pdf
Microglia activation during neuroregeneration in the adult vertebrate brain,10.1016/j.neulet.2011.04.007,NA
Detection of dynamic spatiotemporal response to periodic chemical stimulation in a Xenopus embryonic tissue,10.1371/journal.pone.0014624,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0014624&type=printable
Measuring retroactivity from noise in gene regulatory networks,10.1016/j.bpj.2010.12.3737,http://www.cell.com/article/S0006349511000403/pdf
Sesamoid arthritis mimicking trigger thumb,10.3928/01477447-20110124-26,NA
Synthetic in vitro transcriptional oscillators,10.1038/msb.2010.119,https://europepmc.org/articles/pmc3063688?pdf=render
Punctuated actin contractions during convergent extension and their permissive regulation by the non-canonical Wnt-signaling pathway,10.1242/jcs.067579,NA
Modulation of glial and neuronal migration by lipocalin-2 in zebrafish,10.4110/in.2011.11.6.342,https://europepmc.org/articles/pmc3275702?pdf=render
Zinc sparks are triggered by fertilization and facilitate cell cycle resumption in mammalian eggs,10.1021/cb200084y,https://europepmc.org/articles/pmc3171139?pdf=render
Free energy and dendritic self-organization,10.3389/fnsys.2011.00080,https://www.frontiersin.org/articles/10.3389/fnsys.2011.00080/pdf
Spontaneous regeneration of the mandible after hemimandibulectomy: report of a case,10.1016/j.ijom.2011.07.281,NA
Generation of diverse biological forms through combinatorial interactions between tissue polarity and growth,10.1371/journal.pcbi.1002071,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1002071&type=printable
The use of RNAi technologies for gene knockdown in zebrafish,10.1093/bfgp/elr014,https://academic.oup.com/bfg/article-pdf/10/4/189/551627/elr014.pdf
Generic transient memory formation in disordered systems with noise,10.1103/PhysRevLett.107.010603,https://link.aps.org/accepted/10.1103/PhysRevLett.107.010603
Language in the Brain,Doi 10.1016/J.Jneuroling.2010.09.004,NA
Left-right asymmetry in the level of active Nodal protein produced in the node is translated into left-right asymmetry in the lateral plate of mouse embryos,10.1016/j.ydbio.2011.03.009,NA
Novel migrating mouse neural crest cell assay system utilizing P0-Cre/EGFP fluorescent time-lapse imaging,10.1186/1471-213X-11-68,https://bmcdevbiol.biomedcentral.com/counter/pdf/10.1186/1471-213X-11-68
Nervous system disruption and concomitant behavioral abnormality in early hatched pufferfish larvae exposed to heavy oil,10.1007/s11356-012-0833-0,NA
The multiple roles of Notch signaling during left-right patterning,10.1007/s00018-011-0695-5,NA
Inheritance of finger pattern types in MZ and DZ twins,10.1016/j.jchb.2011.02.002,NA
Prisoner's dilemma in cancer metabolism,10.1371/journal.pone.0028576,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0028576&type=printable
Functional electrical stimulation therapy for grasping in traumatic incomplete spinal cord injury: randomized control trial,10.1111/j.1525-1594.2011.01216.x,NA
Fluoxetine induces preventive and complex effects against colon cancer development in epithelial and stromal areas in rats,10.1016/j.toxlet.2011.04.024,NA
"Characterization of stem cells and cancer cells on the basis of gene expression profile stability, plasticity, and robustness: dynamical systems theory of gene expressions under cell-cell interaction explains mutational robustness of differentiated cells and suggests how cancer cells emerge",10.1002/bies.201000153,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/bies.201000153
Connexin37 and Connexin43 deficiencies in mice disrupt lymphatic valve development and result in lymphatic disorders including lymphedema and chylothorax,10.1016/j.ydbio.2011.04.004,https://europepmc.org/articles/pmc3134316?pdf=render
Disrupted cortical connectivity theory as an explanatory model for autism spectrum disorders,10.1016/j.plrev.2011.10.001,NA
Pkd1l1 complexes with Pkd2 on motile cilia and functions to establish the left-right axis,10.1242/dev.058271,NA
Impedance measurement: a new method to detect ligand-biased receptor signaling,10.1016/j.bbrc.2011.07.087,NA
Andersen Tawil syndrome - periodic paralysis with dysmorphism,10.1007/s13312-011-0008-y,NA
Xenopus: An emerging model for studying congenital heart disease,10.1002/bdra.20793,https://europepmc.org/articles/pmc3125675?pdf=render
Enhanced light-activated RNA interference using phosphorothioate-based dsRNA precursors of siRNA,10.1007/s11095-011-0529-z,NA
Cloning and characterization of GABA(A) alpha subunits and GABA(B) subunits in Xenopus laevis during development,10.1002/dvdy.22580,https://europepmc.org/articles/pmc3071254?pdf=render
Dissecting mechanisms of reconsolidation: octopamine reveals differences between appetitive and aversive memories in the crab Chasmagnathus,10.1111/j.1460-9568.2011.07830.x,NA
Evolution of apoptosis-like programmed cell death in unicellular protozoan parasites,10.1186/1756-3305-4-44,https://parasitesandvectors.biomedcentral.com/counter/pdf/10.1186/1756-3305-4-44
Novel chemically defined approach to produce multipotent cells from terminally differentiated tissue syncytia,10.1021/cb2000154,NA
"Dedifferentiation, transdifferentiation and reprogramming: three routes to regeneration",10.1038/nrm3043,NA
Zebrafish as a model for normal and malignant hematopoiesis,10.1242/dmm.006791,NA
Serotonin regulates voltage-dependent currents in type I(e(A)) and I(i) interneurons of Hermissenda,10.1152/jn.00550.2011,NA
Purinergic signals regulate daily s-phase cell activity in the ciliary marginal zone of the zebrafish retina,10.1177/0748730410395528,https://ri.conicet.gov.ar/bitstream/11336/18222/1/CONICET_Digital_Nro.22095.pdf
Network based transcription factor analysis of regenerating axolotl limbs,10.1186/1471-2105-12-80,https://bmcbioinformatics.biomedcentral.com/counter/pdf/10.1186/1471-2105-12-80
Origin and early evolution of neural circuits for the control of ciliary locomotion,10.1098/rspb.2010.2027,https://royalsocietypublishing.org/doi/pdf/10.1098/rspb.2010.2027
Endothelial progenitor cells functionally express inward rectifier potassium channels,ajpcell.00002.2010 10.1152/ajpcell.00002.2010,NA
Skin impulse excitation of spinal sensory neurons in developing Xenopus laevis (Daudin) tadpoles,10.1242/jeb.058446,https://jeb.biologists.org/content/jexbio/214/20/3341.full.pdf
Patterning of gene expression using new photolabile groups applied to light activated RNAi,10.1021/ja107226e,NA
Chd7 plays a critical role in controlling left-right symmetry during zebrafish somitogenesis,10.1002/dvdy.22722,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/dvdy.22722
A simple head-mountable LED device for chronic stimulation of optogenetic molecules in freely moving mice,S0168-0102(11)00013-7 10.1016/j.neures.2011.01.007,NA
Teratogenic effects of thalidomide: molecular mechanisms,10.1007/s00018-010-0619-9,NA
"Pannexin 3 functions as an ER Ca2+ channel, hemichannel, and gap junction to promote osteoblast differentiation",10.1083/jcb.201101050,https://rupress.org/jcb/article-pdf/193/7/1257/1352339/jcb_201101050.pdf
Comparative transcriptome analysis reveals vertebrate phylotypic period during organogenesis,10.1038/ncomms1248,https://www.nature.com/articles/ncomms1248.pdf
Early planarian brain regeneration is independent of blastema polarity mediated by the Wnt/beta-catenin pathway,10.1016/j.ydbio.2011.07.013,NA
"The cholinergic system, circadian rhythmicity, and time memory",10.1016/j.bbr.2010.11.039,NA
Human equivalent of mouse disorganization: Has the case been made?,10.1002/ajmg.a.33910,NA
Behavioral mechanisms and morphological symptoms of zombie ants dying from fungal infection,10.1186/1472-6785-11-13,https://bmcecol.biomedcentral.com/track/pdf/10.1186/1472-6785-11-13
A Portable Electronarcosis System for Anesthetizing Salmonids and Other Fish,10.1080/02755947.2011.578524,NA
Geminin is required for left-right patterning through regulating Kupffer's vesicle formation and ciliogenesis in zebrafish,10.1016/j.bbrc.2011.04.085,NA
On the intrinsic inevitability of cancer: from foetal to fatal attraction,10.1016/j.semcancer.2011.05.003,NA
Gene expression of human lung cancer cell line CL1-5 in response to a direct current electric field,10.1371/journal.pone.0025928,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0025928&type=printable
